EngagementID,ContentID,CampaignID,ProductID,ContentType,Views,Clicks,Likes,EngagementDate
4202,8,19,13,VIDEO,3951,250,15,12.06.2024
4203,44,16,6,SOCIAL MEDIA,3574,530,85,15.01.2024
4205,25,14,17,BLOG,6018,913,273,08.07.2023
4206,12,2,11,VIDEO,2384,381,65,22.07.2024
4207,11,20,3,VIDEO,1227,55,4,11.04.2025
4208,4,11,7,VIDEO,3022,201,21,16.08.2024
4209,19,3,13,VIDEO,1188,540,161,15.03.2023
4210,8,9,7,BLOG,4755,312,52,14.03.2024
4211,28,19,4,BLOG,1056,95,8,03.01.2024
4212,47,6,17,BLOG,6532,1120,356,23.12.2023
4213,34,9,19,SOCIAL MEDIA,3246,242,33,07.12.2024
4214,1,9,7,BLOG,996,36,3,16.06.2025
4215,22,3,9,BLOG,1159,155,10,03.03.2025
4218,6,8,14,BLOG,5679,676,63,13.02.2024
4219,16,5,19,VIDEO,4347,1144,269,07.01.2023
4220,19,19,19,BLOG,2037,63,5,06.03.2025
4221,25,10,12,SOCIAL MEDIA,294,63,28,23.01.2023
4226,29,16,20,SOCIAL MEDIA,974,44,1,14.11.2025
4227,9,20,8,BLOG,709,31,2,17.06.2025
4228,32,10,7,VIDEO,511,16,0,18.10.2025
4229,49,15,12,VIDEO,2080,561,58,28.01.2024
4230,23,16,11,BLOG,2233,300,108,12.08.2023
4231,49,10,10,SOCIAL MEDIA,985,44,0,24.08.2025
4232,35,18,14,BLOG,3661,911,402,09.02.2023
4233,36,3,12,VIDEO,2868,1062,452,24.05.2023
4234,24,12,8,SOCIAL MEDIA,4763,530,99,29.09.2023
4236,4,5,13,VIDEO,6797,1484,325,26.07.2023
4237,40,3,16,VIDEO,805,18,0,07.10.2025
4240,22,10,18,VIDEO,4928,698,95,24.10.2023
4242,29,15,3,VIDEO,2307,447,84,15.09.2024
4243,9,18,2,VIDEO,6557,1102,97,13.11.2023
4244,50,9,20,SOCIAL MEDIA,5170,541,156,30.03.2024
4245,15,12,5,BLOG,770,10,0,11.12.2025
4246,11,17,11,BLOG,988,44,2,13.09.2025
4247,17,7,6,BLOG,118,16,2,23.04.2024
4248,40,13,5,SOCIAL MEDIA,3516,593,52,26.07.2024
4249,38,5,1,SOCIAL MEDIA,1562,344,50,16.05.2024
4250,40,3,13,VIDEO,5061,1573,735,27.01.2023
4252,32,10,4,SOCIAL MEDIA,4265,285,44,28.04.2024
4253,37,11,18,BLOG,2880,197,37,11.07.2024
4254,2,10,15,SOCIAL MEDIA,7727,784,196,25.02.2023
4255,45,15,4,SOCIAL MEDIA,4265,858,268,05.10.2023
4257,24,3,9,BLOG,2375,510,42,10.07.2024
4259,35,11,11,SOCIAL MEDIA,378,63,5,15.10.2023
4260,22,10,18,VIDEO,871,72,9,25.01.2025
4261,47,20,3,SOCIAL MEDIA,7984,3053,1243,16.03.2023
4262,8,11,18,SOCIAL MEDIA,3265,317,28,04.10.2024
4263,15,17,11,VIDEO,652,121,27,30.05.2023
4264,23,19,5,BLOG,2568,96,7,01.02.2025
4265,6,17,15,BLOG,4398,501,103,08.10.2023
4268,21,3,15,BLOG,324,72,16,25.11.2023
4269,15,20,15,BLOG,842,45,2,02.09.2025
4271,16,5,11,VIDEO,1200,43,5,20.03.2025
4272,41,4,19,BLOG,4426,745,167,28.02.2023
4274,22,7,13,BLOG,7432,1698,507,03.10.2023
4275,12,12,18,SOCIAL MEDIA,4374,395,59,27.08.2024
4276,17,7,14,SOCIAL MEDIA,2706,307,89,06.03.2024
4277,9,10,16,BLOG,3110,412,56,10.04.2024
4278,37,19,12,BLOG,5199,1229,165,14.02.2024
4279,47,16,1,VIDEO,869,52,4,04.06.2025
4280,23,17,11,VIDEO,346,4,0,20.11.2025
4281,10,8,6,VIDEO,5388,954,272,28.01.2024
4282,35,13,10,BLOG,5525,2368,998,19.03.2023
4284,41,12,14,SOCIAL MEDIA,5159,502,134,17.01.2024
4285,13,20,11,VIDEO,2506,314,43,19.03.2024
4286,41,1,5,SOCIAL MEDIA,1010,128,33,25.02.2024
4287,9,15,8,VIDEO,2959,153,12,13.11.2024
4289,11,19,8,VIDEO,1725,143,16,20.04.2025
4290,2,7,3,BLOG,2626,660,131,07.10.2023
4291,49,2,10,BLOG,787,56,1,20.07.2025
4292,27,12,3,BLOG,588,119,53,25.02.2023
4293,14,19,13,VIDEO,3981,1527,586,15.03.2023
4294,8,18,12,SOCIAL MEDIA,2284,306,33,14.07.2024
4296,20,18,20,SOCIAL MEDIA,2073,62,6,17.04.2025
4297,48,13,19,VIDEO,6260,1944,614,02.02.2024
4299,10,20,2,VIDEO,286,10,0,26.10.2025
4301,16,2,10,SOCIAL MEDIA,6922,3093,899,09.03.2023
4302,4,2,6,BLOG,2438,188,10,17.02.2025
4303,16,20,12,VIDEO,2246,317,69,29.04.2024
4304,5,11,12,SOCIAL MEDIA,599,27,0,10.09.2025
4305,28,15,16,VIDEO,828,259,55,17.01.2024
4306,13,16,11,SOCIAL MEDIA,1155,169,16,12.01.2025
4308,35,6,7,SOCIAL MEDIA,1763,195,19,05.11.2024
4310,15,10,6,VIDEO,524,24,0,03.12.2025
4311,18,5,15,SOCIAL MEDIA,2626,409,103,04.06.2024
4313,7,13,11,SOCIAL MEDIA,734,139,43,19.06.2023
4314,25,1,2,BLOG,2546,320,95,14.06.2023
4317,31,8,17,SOCIAL MEDIA,1683,396,29,29.05.2024
4318,5,11,4,BLOG,1006,247,67,29.10.2023
4319,19,14,19,SOCIAL MEDIA,1910,376,76,31.10.2023
4320,19,7,1,BLOG,1175,212,32,18.03.2024
4321,2,5,16,VIDEO,1346,43,5,30.03.2025
4322,21,16,11,BLOG,3104,457,161,14.08.2023
4323,41,4,1,VIDEO,3974,1146,212,21.01.2023
4324,19,10,12,BLOG,4042,763,81,02.09.2023
4325,12,12,20,SOCIAL MEDIA,412,5,0,06.09.2025
4326,5,11,19,BLOG,2982,513,35,28.01.2024
4327,11,18,5,VIDEO,308,15,0,25.06.2025
4331,41,17,20,BLOG,1730,85,4,17.11.2024
4332,16,7,20,VIDEO,1011,55,2,08.07.2025
4334,6,13,5,BLOG,6683,1393,152,29.08.2023
4335,37,20,18,BLOG,130,5,0,03.09.2025
4337,21,8,1,BLOG,3813,889,148,17.04.2024
4338,5,14,11,VIDEO,2816,240,19,15.08.2024
4339,5,14,20,SOCIAL MEDIA,1912,386,63,11.01.2024
4340,23,13,13,VIDEO,740,31,0,26.09.2025
4341,34,17,20,VIDEO,1229,66,6,08.12.2024
4342,47,5,9,SOCIAL MEDIA,3159,290,39,20.08.2024
4343,37,9,3,BLOG,2994,501,42,12.09.2023
4344,33,8,7,BLOG,703,33,1,17.09.2025
4345,49,12,13,SOCIAL MEDIA,406,15,1,07.01.2025
4346,3,19,8,VIDEO,2041,66,10,24.01.2025
4347,36,17,7,BLOG,3687,630,48,03.06.2024
4348,11,16,8,SOCIAL MEDIA,612,11,0,12.07.2025
4349,37,3,16,SOCIAL MEDIA,70,0,0,04.09.2025
4350,8,15,15,SOCIAL MEDIA,1111,57,1,05.06.2025
4351,1,10,9,SOCIAL MEDIA,3803,1081,110,26.01.2024
4352,35,5,2,BLOG,2027,94,11,01.02.2025
4353,16,10,19,VIDEO,954,25,0,11.10.2025
4354,5,11,3,VIDEO,361,36,7,03.03.2024
4355,46,2,7,VIDEO,4416,908,129,05.05.2024
4356,12,3,7,BLOG,7668,2333,472,08.08.2023
4359,33,1,14,BLOG,461,63,5,12.07.2024
4360,23,15,7,VIDEO,6271,670,183,26.02.2023
4361,19,3,4,VIDEO,2241,602,238,28.01.2023
4363,20,12,11,VIDEO,2121,288,27,16.12.2024
4364,37,3,19,SOCIAL MEDIA,632,36,4,19.12.2024
4365,42,8,12,SOCIAL MEDIA,2344,297,57,16.08.2024
4367,23,10,10,VIDEO,3000,801,170,27.10.2023
4368,43,10,17,VIDEO,1024,97,5,30.01.2025
4369,7,7,17,VIDEO,7814,1646,178,23.08.2023
4371,46,6,14,SOCIAL MEDIA,805,29,1,06.11.2025
4374,47,2,15,BLOG,3593,1160,299,21.11.2023
4375,40,2,3,SOCIAL MEDIA,182,2,0,25.10.2025
4379,42,18,16,BLOG,8844,1251,315,03.04.2023
4380,9,16,18,SOCIAL MEDIA,1150,135,32,26.12.2023
4381,31,7,5,VIDEO,685,272,110,19.04.2023
4382,37,13,19,VIDEO,4375,1790,749,07.05.2023
4383,20,17,19,VIDEO,1437,476,88,17.04.2023
4384,26,16,9,SOCIAL MEDIA,796,11,0,09.11.2025
4385,45,8,19,BLOG,611,134,21,12.05.2024
4387,44,10,5,SOCIAL MEDIA,169,6,0,27.09.2025
4388,35,9,1,VIDEO,45,0,0,16.12.2025
4389,50,1,9,BLOG,982,27,0,06.09.2025
4390,39,2,10,VIDEO,3484,1452,599,11.05.2023
4391,44,1,14,SOCIAL MEDIA,5270,666,178,09.10.2023
4392,42,11,10,SOCIAL MEDIA,2479,432,44,13.05.2024
4393,42,15,7,SOCIAL MEDIA,8375,2526,1021,08.02.2023
4395,25,15,15,VIDEO,226,15,1,14.05.2025
4397,35,19,8,SOCIAL MEDIA,1461,312,51,06.07.2023
4398,39,14,19,BLOG,3651,933,66,24.05.2024
4399,3,2,15,SOCIAL MEDIA,2756,438,91,28.09.2024
4400,9,15,8,VIDEO,1230,425,123,05.07.2023
4401,9,10,10,BLOG,6560,1793,290,03.09.2023
4402,7,18,15,BLOG,923,138,14,17.06.2024
4403,27,10,18,VIDEO,232,7,0,07.11.2025
4404,43,7,3,BLOG,2055,196,6,10.05.2025
4406,24,19,12,SOCIAL MEDIA,1702,92,7,18.03.2025
4409,50,8,2,VIDEO,1159,155,37,01.03.2024
4410,12,8,16,SOCIAL MEDIA,93,13,2,04.07.2024
4413,30,3,8,SOCIAL MEDIA,2080,223,16,06.02.2025
4415,12,17,20,VIDEO,545,63,6,30.04.2024
4417,7,18,9,SOCIAL MEDIA,1077,112,8,07.11.2024
4418,50,15,12,BLOG,1602,129,11,28.05.2025
4420,9,16,15,BLOG,4378,1953,586,11.04.2023
4421,3,8,20,BLOG,1257,101,5,27.06.2025
4423,27,4,16,VIDEO,1949,107,4,20.05.2025
4424,36,19,6,SOCIAL MEDIA,2441,152,20,30.12.2024
4425,23,10,12,BLOG,3745,208,41,24.07.2024
4426,27,16,19,VIDEO,986,20,0,15.12.2025
4427,31,10,20,SOCIAL MEDIA,4734,1938,460,06.04.2023
4429,30,20,6,SOCIAL MEDIA,1463,237,32,04.12.2024
4430,7,7,1,SOCIAL MEDIA,740,53,1,13.02.2025
4431,4,17,1,VIDEO,585,14,0,02.06.2025
4432,15,13,12,SOCIAL MEDIA,4634,1614,609,20.01.2023
4433,24,19,1,BLOG,989,320,100,20.11.2023
4434,39,17,12,BLOG,98,1,0,03.12.2025
4435,22,12,8,BLOG,1946,99,8,24.02.2025
4437,46,16,19,SOCIAL MEDIA,8918,3360,410,25.02.2023
4438,20,20,15,BLOG,3941,829,250,03.09.2023
4440,30,10,9,BLOG,7755,2346,619,07.06.2023
4442,6,8,20,SOCIAL MEDIA,3034,346,77,18.10.2023
4445,39,10,15,VIDEO,1592,127,12,13.12.2024
4446,26,11,20,BLOG,665,13,0,07.06.2025
4448,7,1,14,BLOG,7739,2745,1092,14.05.2023
4449,41,15,2,VIDEO,3149,848,275,17.02.2023
4452,36,5,10,BLOG,1414,89,6,21.07.2025
4453,41,16,17,BLOG,6832,2319,849,19.02.2023
4454,11,4,9,SOCIAL MEDIA,681,87,17,16.03.2023
4455,24,7,18,BLOG,1062,192,18,04.08.2023
4458,22,10,5,VIDEO,7823,2052,484,11.01.2023
4459,24,5,1,SOCIAL MEDIA,190,29,5,03.07.2024
4461,47,18,19,BLOG,884,87,4,22.03.2025
4462,22,18,9,BLOG,7005,2794,607,21.07.2023
4464,49,2,5,VIDEO,3097,1114,448,22.05.2023
4467,30,6,10,BLOG,4049,966,63,09.05.2024
4468,29,12,9,VIDEO,930,20,0,15.09.2025
4475,39,15,4,SOCIAL MEDIA,1330,447,70,17.12.2023
4476,29,20,9,SOCIAL MEDIA,4466,654,86,12.11.2023
4477,29,7,16,BLOG,2814,314,64,19.04.2024
4478,22,2,19,VIDEO,326,7,0,01.07.2025
4479,4,19,10,SOCIAL MEDIA,4727,359,56,03.12.2023
4480,21,1,13,VIDEO,1443,221,10,10.09.2024
4482,42,10,10,BLOG,470,98,13,11.07.2024
4483,20,9,13,SOCIAL MEDIA,892,74,10,08.08.2024
4484,18,4,12,BLOG,2161,155,8,13.01.2025
4486,16,4,4,VIDEO,1321,447,89,06.07.2023
4487,15,2,20,VIDEO,1515,162,8,27.01.2025
4489,20,13,8,VIDEO,829,247,81,16.05.2023
4490,1,13,7,VIDEO,1845,451,111,12.03.2024
4492,32,20,17,SOCIAL MEDIA,3007,396,129,15.07.2023
4493,8,11,4,SOCIAL MEDIA,443,5,0,25.11.2025
4494,3,6,4,BLOG,1134,64,1,14.07.2025
4495,46,10,11,VIDEO,6480,1647,411,11.02.2023
4496,12,19,17,SOCIAL MEDIA,3228,288,47,13.12.2023
4498,32,13,10,VIDEO,1954,755,245,04.04.2023
4499,46,20,19,VIDEO,463,63,12,02.11.2024
4502,31,16,1,BLOG,5441,417,33,03.01.2024
4504,36,8,12,VIDEO,1774,389,47,06.07.2024
4506,36,2,14,VIDEO,4088,722,101,16.05.2024
4507,23,11,14,BLOG,1251,145,31,22.03.2024
4508,41,19,15,BLOG,220,53,6,29.07.2023
4510,30,15,16,SOCIAL MEDIA,7883,1334,428,10.06.2023
4511,36,2,4,SOCIAL MEDIA,496,11,0,13.11.2025
4515,48,20,11,BLOG,6200,2388,887,17.03.2023
4517,27,20,11,VIDEO,6338,594,128,16.10.2023
4519,25,7,1,VIDEO,3486,387,38,12.12.2024
4521,33,13,7,SOCIAL MEDIA,2655,326,36,11.09.2023
4523,21,16,17,VIDEO,3720,753,55,04.05.2024
4524,35,11,8,VIDEO,8951,3176,935,22.04.2023
4525,9,5,17,BLOG,397,64,5,04.01.2025
4526,41,20,18,VIDEO,819,139,29,21.03.2024
4527,35,19,3,SOCIAL MEDIA,1193,49,1,11.05.2025
4528,20,5,11,VIDEO,115,1,0,20.10.2025
4529,15,5,20,VIDEO,5878,863,235,02.12.2023
4530,41,14,2,SOCIAL MEDIA,5571,777,285,19.01.2023
4531,10,15,16,BLOG,4851,1250,316,23.06.2023
4532,19,9,18,SOCIAL MEDIA,4291,284,33,27.06.2024
4533,28,16,15,SOCIAL MEDIA,3367,615,47,05.04.2024
4534,35,13,12,BLOG,712,141,35,12.04.2024
4536,50,17,10,VIDEO,2021,70,9,03.02.2025
4538,39,5,4,BLOG,342,45,5,14.01.2025
4540,50,3,2,VIDEO,2002,320,54,25.11.2024
4542,32,12,19,BLOG,3184,708,91,17.06.2024
4543,48,14,1,BLOG,2121,349,36,09.08.2024
4544,35,18,10,SOCIAL MEDIA,710,81,14,05.11.2023
4545,29,3,4,VIDEO,1828,120,13,02.04.2024
4547,44,7,3,SOCIAL MEDIA,838,13,0,04.09.2025
4549,25,14,3,VIDEO,2110,267,16,18.03.2025
4550,48,3,20,BLOG,3002,332,35,31.05.2024
4551,14,7,2,BLOG,363,14,0,26.08.2025
4552,45,3,20,SOCIAL MEDIA,576,129,25,29.10.2023
4553,36,8,14,SOCIAL MEDIA,894,158,15,30.07.2024
4554,36,13,9,BLOG,789,32,1,08.12.2025
4555,5,6,5,BLOG,7745,1731,622,03.06.2023
4556,41,16,13,VIDEO,2269,529,101,30.09.2023
4559,47,15,7,VIDEO,5448,1134,253,03.05.2024
4560,15,11,11,VIDEO,7932,3137,1046,26.06.2023
4561,30,2,11,BLOG,1315,40,1,30.07.2025
4562,18,16,20,SOCIAL MEDIA,7357,1399,554,07.04.2023
4564,9,3,3,BLOG,1720,110,7,19.01.2025
4565,35,15,15,SOCIAL MEDIA,1102,313,89,11.02.2024
4566,15,12,17,BLOG,1216,129,20,24.12.2024
4567,10,10,14,SOCIAL MEDIA,2792,926,119,01.07.2023
4568,8,20,11,VIDEO,1260,40,1,31.07.2025
4569,48,17,9,BLOG,7405,1416,341,19.02.2023
4571,27,8,15,VIDEO,1592,43,2,30.06.2025
4572,17,18,3,VIDEO,2067,342,123,02.06.2023
4574,24,14,9,VIDEO,5953,2291,1028,05.01.2023
4575,27,16,18,BLOG,1011,160,6,27.12.2024
4576,35,17,8,SOCIAL MEDIA,3616,761,94,07.08.2024
4578,2,9,7,VIDEO,1817,222,41,24.04.2023
4579,1,5,20,BLOG,6801,2286,516,14.08.2023
4580,22,3,18,VIDEO,960,212,87,17.05.2023
4581,2,1,14,SOCIAL MEDIA,287,3,0,09.10.2025
4583,14,2,13,BLOG,1810,265,24,19.11.2023
4584,15,19,4,BLOG,4259,732,127,03.04.2024
4585,2,11,2,BLOG,2639,180,43,04.04.2024
4587,41,9,10,SOCIAL MEDIA,2533,80,10,13.02.2025
4588,41,20,19,BLOG,7341,3079,1165,20.02.2023
4590,37,5,1,BLOG,5574,1467,138,05.11.2023
4592,33,20,13,BLOG,106,8,1,03.01.2024
4593,22,10,10,VIDEO,1415,159,27,03.08.2024
4594,49,7,18,VIDEO,983,18,0,21.12.2025
4595,19,14,7,VIDEO,3634,1024,223,15.12.2023
4598,44,19,6,BLOG,7063,588,71,15.08.2023
4599,42,14,13,SOCIAL MEDIA,477,17,0,17.09.2025
4600,18,14,8,VIDEO,2033,431,109,07.03.2024
4601,4,11,20,VIDEO,3803,595,115,30.05.2024
4602,38,17,19,BLOG,4466,886,212,13.09.2023
4603,10,8,4,SOCIAL MEDIA,906,59,6,27.04.2025
4604,41,12,18,VIDEO,1320,17,0,07.08.2025
4607,42,14,3,VIDEO,5652,830,287,24.07.2023
4608,2,13,7,BLOG,5699,1928,219,24.09.2023
4611,39,20,7,VIDEO,73,3,0,23.09.2025
4612,23,13,10,VIDEO,3416,307,16,14.10.2024
4613,13,11,7,VIDEO,3958,1131,478,12.04.2023
4614,29,2,19,VIDEO,445,54,5,18.11.2024
4615,46,2,1,SOCIAL MEDIA,705,249,80,24.10.2023
4618,30,7,12,BLOG,4228,537,86,22.06.2024
4619,31,3,19,VIDEO,8115,1872,270,21.05.2023
4621,10,20,7,VIDEO,1609,599,78,24.05.2023
4622,6,18,2,SOCIAL MEDIA,3052,374,50,14.04.2024
4623,31,2,17,BLOG,2458,457,133,01.09.2023
